Bin lower boundary,Bin upper boundary,mass fraction,
11.5,11.6,0.0024963
11.6,11.7,0.0024846
11.7,11.8,0.002473
11.8,11.9,0.0024615
11.9,12,0.0024501
12,12.1,0.0024387
12.1,12.2,0.0024275
12.2,12.3,0.0024164
12.3,12.4,0.0024053
12.4,12.5,0.0023944
12.5,12.6,0.0023835
12.6,12.7,0.0023728
12.7,12.8,0.0023621
12.8,12.9,0.0023515
12.9,13,0.002341
13,13.1,0.0023305
13.1,13.2,0.0023202
13.2,13.3,0.0023099
13.3,13.4,0.0022997
13.4,13.5,0.0022896
13.5,13.6,0.0022795
13.6,13.7,0.0022696
13.7,13.8,0.0022597
13.8,13.9,0.0022499
13.9,14,0.0022401
14,14.1,0.0022305
14.1,14.2,0.0022209
14.2,14.3,0.0022113
14.3,14.4,0.0022019
14.4,14.5,0.0021925
14.5,14.6,0.0021832
14.6,14.7,0.0021739
14.7,14.8,0.0021647
14.8,14.9,0.0021556
14.9,15,0.0021465
15,15.1,0.0021375
15.1,15.2,0.0021286
15.2,15.3,0.0021197
15.3,15.4,0.0021109
15.4,15.5,0.0021021
15.5,15.6,0.0020934
15.6,15.7,0.0020848
15.7,15.8,0.0020762
15.8,15.9,0.0020677
15.9,16,0.0020592
16,16.1,0.0020508
16.1,16.2,0.0020425
16.2,16.3,0.0020342
16.3,16.4,0.0020259
16.4,16.5,0.0020177
16.5,16.6,0.0020096
16.6,16.7,0.0020015
16.7,16.8,0.0019935
16.8,16.9,0.0019855
16.9,17,0.0019775
17,17.1,0.0019696
17.1,17.2,0.0019618
17.2,17.3,0.001954
17.3,17.4,0.0019463
17.4,17.5,0.0019386
17.5,17.6,0.0019309
17.6,17.7,0.0019233
17.7,17.8,0.0019158
17.8,17.9,0.0019083
17.9,18,0.0019008
18,18.1,0.0018934
18.1,18.2,0.001886
18.2,18.3,0.0018787
18.3,18.4,0.0018714
18.4,18.5,0.0018641
18.5,18.6,0.0018569
18.6,18.7,0.0018498
18.7,18.8,0.0018426
18.8,18.9,0.0018356
18.9,19,0.0018285
19,19.1,0.0018215
19.1,19.2,0.0018146
