Bin lower boundary,Bin upper boundary,mass fraction,
11.4,11.5,0.0057436
11.5,11.6,0.0056243
11.6,11.7,0.005505
11.7,11.8,0.005386
11.8,11.9,0.0052671
11.9,12,0.0051486
12,12.1,0.0050305
12.1,12.2,0.0049128
12.2,12.3,0.0047958
12.3,12.4,0.0046794
12.4,12.5,0.0045637
12.5,12.6,0.0044488
12.6,12.7,0.0043348
12.7,12.8,0.0042218
12.8,12.9,0.0041097
12.9,13,0.0039988
13,13.1,0.0038889
13.1,13.2,0.0037803
13.2,13.3,0.003673
13.3,13.4,0.0035669
13.4,13.5,0.0034623
13.5,13.6,0.003359
13.6,13.7,0.0032573
13.7,13.8,0.003157
13.8,13.9,0.0030583
13.9,14,0.0029612
14,14.1,0.0028657
14.1,14.2,0.0027719
14.2,14.3,0.0026798
14.3,14.4,0.0025894
14.4,14.5,0.0025008
14.5,14.6,0.002414
14.6,14.7,0.0023289
14.7,14.8,0.0022457
14.8,14.9,0.0021643
14.9,15,0.0020847
15,15.1,0.002007
15.1,15.2,0.0019311
15.2,15.3,0.0018571
15.3,15.4,0.001785
15.4,15.5,0.0017147
15.5,15.6,0.0016463
15.6,15.7,0.0015797
15.7,15.8,0.001515
15.8,15.9,0.0014521
15.9,16,0.001391
16,16.1,0.0013318
16.1,16.2,0.0012743
16.2,16.3,0.0012186
16.3,16.4,0.0011647
16.4,16.5,0.0011125
16.5,16.6,0.0010621
16.6,16.7,0.0010133
16.7,16.8,0.00096621
16.8,16.9,0.00092075
16.9,17,0.00087691
17,17.1,0.00083466
17.1,17.2,0.00079396
17.2,17.3,0.00075479
17.3,17.4,0.00071711
17.4,17.5,0.0006809
17.5,17.6,0.00064612
17.6,17.7,0.00061273
17.7,17.8,0.00058071
17.8,17.9,0.00055002
17.9,18,0.00052062
18,18.1,0.00049248
18.1,18.2,0.00046556
18.2,18.3,0.00043984
18.3,18.4,0.00041527
18.4,18.5,0.00039182
18.5,18.6,0.00036945
18.6,18.7,0.00034813
18.7,18.8,0.00032783
18.8,18.9,0.00030851
18.9,19,0.00029014
19,19.1,0.00027267
19.1,19.2,0.00025609
19.2,19.3,0.00024035
19.3,19.4,0.00022543
19.4,19.5,0.00021129
19.5,19.6,0.00019791
19.6,19.7,0.00018524
19.7,19.8,0.00017326
19.8,19.9,0.00016195
19.9,20,0.00015127
20,20.1,0.0001412
20.1,20.2,0.0001317
20.2,20.3,0.00012276
20.3,20.4,0.00011434
20.4,20.5,0.00010642
20.5,20.6,9.8984e-05
20.6,20.7,9.1999e-05
20.7,20.8,8.5444e-05
20.8,20.9,7.9299e-05
20.9,21,7.3543e-05
21,21.1,6.8154e-05
21.1,21.2,6.3113e-05
21.2,21.3,5.8403e-05
21.3,21.4,5.4003e-05
21.4,21.5,4.9898e-05
21.5,21.6,4.607e-05
21.6,21.7,4.2504e-05
21.7,21.8,3.9184e-05
21.8,21.9,3.6096e-05
21.9,22,3.3226e-05
22,22.1,3.0561e-05
22.1,22.2,2.8088e-05
22.2,22.3,2.5795e-05
22.3,22.4,2.3671e-05
22.4,22.5,2.1705e-05
22.5,22.6,1.9886e-05
22.6,22.7,1.8206e-05
22.7,22.8,1.6654e-05
22.8,22.9,1.5223e-05
22.9,23,1.3903e-05
23,23.1,1.2688e-05
23.1,23.2,1.1569e-05
23.2,23.3,1.0541e-05
23.3,23.4,9.5963e-06
23.4,23.5,8.7292e-06
23.5,23.6,7.9339e-06
23.6,23.7,7.2051e-06
23.7,23.8,6.5379e-06
23.8,23.9,5.9276e-06
23.9,24,5.3697e-06
24,24.1,4.8603e-06
24.1,24.2,4.3956e-06
24.2,24.3,3.9719e-06
24.3,24.4,3.5861e-06
24.4,24.5,3.2349e-06
24.5,24.6,2.9157e-06
24.6,24.7,2.6257e-06
24.7,24.8,2.3626e-06
24.8,24.9,2.1239e-06
24.9,25,1.9078e-06
25,25.1,1.7121e-06
25.1,25.2,1.5352e-06
25.2,25.3,1.3753e-06
25.3,25.4,1.231e-06
25.4,25.5,1.1009e-06
25.5,25.6,9.8364e-07
25.6,25.7,8.781e-07
25.7,25.8,7.8319e-07
25.8,25.9,6.9791e-07
25.9,26,6.2135e-07
26,26.1,5.5269e-07
26.1,26.2,4.9118e-07
26.2,26.3,4.3611e-07
26.3,26.4,3.8686e-07
26.4,26.5,3.4286e-07
26.5,26.6,3.0359e-07
26.6,26.7,2.6856e-07
26.7,26.8,2.3736e-07
26.8,26.9,2.0958e-07
26.9,27,1.8489e-07
27,27.1,1.6295e-07
27.1,27.2,1.4347e-07
27.2,27.3,1.2621e-07
27.3,27.4,1.1092e-07
27.4,27.5,9.7387e-08
27.5,27.6,8.5424e-08
27.6,27.7,7.4859e-08
27.7,27.8,6.5538e-08
27.8,27.9,5.7322e-08
27.9,28,5.0087e-08
28,28.1,4.3723e-08
28.1,28.2,3.813e-08
28.2,28.3,3.3221e-08
28.3,28.4,2.8914e-08
28.4,28.5,2.5142e-08
28.5,28.6,2.184e-08
28.6,28.7,1.8952e-08
28.7,28.8,1.643e-08
28.8,28.9,1.423e-08
28.9,29,1.2312e-08
29,29.1,1.0641e-08
29.1,29.2,9.1883e-09
29.2,29.3,7.9256e-09
29.3,29.4,6.8295e-09
29.4,29.5,5.879e-09
29.5,29.6,5.0556e-09
29.6,29.7,4.3431e-09
29.7,29.8,3.7271e-09
29.8,29.9,3.1952e-09
29.9,30,2.7364e-09
30,30.1,2.341e-09
30.1,30.2,2.0006e-09
30.2,30.3,1.708e-09
30.3,30.4,1.4566e-09
30.4,30.5,1.2409e-09
30.5,30.6,1.056e-09
30.6,30.7,8.9774e-10
30.7,30.8,7.6237e-10
30.8,30.9,6.4672e-10
30.9,31,5.4802e-10
31,31.1,4.6389e-10
31.1,31.2,3.9225e-10
31.2,31.3,3.3132e-10
31.3,31.4,2.7954e-10
31.4,31.5,2.356e-10
31.5,31.6,1.9835e-10
31.6,31.7,1.6681e-10
31.7,31.8,1.4013e-10
31.8,31.9,1.1759e-10
31.9,32,9.8559e-11
32,32.1,8.252e-11
32.1,32.2,6.9014e-11
32.2,32.3,5.7654e-11
32.3,32.4,4.811e-11
32.4,32.5,4.0101e-11
32.5,32.6,3.3387e-11
32.6,32.7,2.7766e-11
32.7,32.8,2.3065e-11
32.8,32.9,1.9139e-11
32.9,33,1.5862e-11
33,33.1,1.3132e-11
33.1,33.2,1.0859e-11
33.2,33.3,8.9688e-12
33.3,33.4,7.3993e-12
33.4,33.5,6.0974e-12
33.5,33.6,5.0187e-12
33.6,33.7,4.126e-12
33.7,33.8,3.3882e-12
33.8,33.9,2.779e-12
33.9,34,2.2767e-12
34,34.1,1.8629e-12
34.1,34.2,1.5226e-12
34.2,34.3,1.243e-12
34.3,34.4,1.0135e-12
34.4,34.5,8.2537e-13
34.5,34.6,6.7138e-13
34.6,34.7,5.4546e-13
34.7,34.8,4.4262e-13
34.8,34.9,3.5874e-13
34.9,35,2.904e-13
35,35.1,2.348e-13
35.1,35.2,1.8961e-13
35.2,35.3,1.5293e-13
35.3,35.4,1.232e-13
35.4,35.5,9.9122e-14
35.5,35.6,7.9654e-14
35.6,35.7,6.393e-14
35.7,35.8,5.1247e-14
35.8,35.9,4.1029e-14
35.9,36,3.2807e-14
36,36.1,2.62e-14
36.1,36.2,2.0898e-14
36.2,36.3,1.6647e-14
36.3,36.4,1.3245e-14
36.4,36.5,1.0525e-14
36.5,36.6,8.3523e-15
36.6,36.7,6.62e-15
36.7,36.8,5.2403e-15
36.8,36.9,4.1429e-15
36.9,37,3.2711e-15
37,37.1,2.5794e-15
37.1,37.2,2.0314e-15
37.2,37.3,1.5977e-15
37.3,37.4,1.255e-15
37.4,37.5,9.8456e-16
37.5,37.6,7.7138e-16
37.6,37.7,6.0356e-16
37.7,37.8,4.7164e-16
37.8,37.9,3.6807e-16
37.9,38,2.8686e-16
38,38.1,2.2328e-16
38.1,38.2,1.7356e-16
38.2,38.3,1.3473e-16
38.3,38.4,1.0445e-16
38.4,38.5,8.087e-17
38.5,38.6,6.2529e-17
38.6,38.7,4.8282e-17
38.7,38.8,3.7232e-17
38.8,38.9,2.8672e-17
38.9,39,2.205e-17
39,39.1,1.6935e-17
39.1,39.2,1.2988e-17
39.2,39.3,9.948e-18
39.3,39.4,7.6091e-18
39.4,39.5,5.8121e-18
39.5,39.6,4.4334e-18
39.6,39.7,3.3772e-18
39.7,39.8,2.569e-18
39.8,39.9,1.9515e-18
39.9,40,1.4804e-18
